id,church_id,title,artist,status,created_at,lyrics,chords,holyrics_id
"a112c74c-de56-4056-9417-093cc92f2602","ae125cfd-96ef-4324-b1f0-f96a4f34eecf","Outro Na Fornalha","Dunamis Sounds","ativo","2026-08-17T16:53:54.223434+00:00","Há uma graça
Se estou em 
Meio ao fogo

Outro caminho
Se nada me 
Restou

Quando olho
O que fez em mim

Onde estava e
Onde estou aqui

Eu sei sozinho 
Não estarei

Havia um outro 
Na fornalha 

Andando 
Junto a mim

Havia um 
Outro em meio 
Ás águas 

Fazendo o 
Mar se abrir

E se preciso ser 
Lembrado 

Como fui 
Liberto em Ti

Há uma cruz
Que mostra 
O preço

Que Jesus pagou 
Por mim

Há um outro
Na fornalha

Sob as águas
Está o meu 
Passado

Nunca mais o 
Pecado vai 
Me escravizar

Se tropeçar
No meu caminhar

Me levantarei
Eu persistirei

Sigo em frente
E ao mundo não 
Vou me prostrar

Eu sei sozinho 
Não estarei

Há um outro 
Na fornalha

Andando 
Junto a mim

Há um outro 
Em meio ás águas 

Fazendo o 
Mar se abrir

E se preciso 
Ser lembrado

Como fui 
Liberto em Ti

Sei que o 
Poder que 
Vence a morte 

É o poder 
Que vive em mim

Há um outro
Na fornalha
Ooh

Vejo Tua luz 
Sobre as trevas 

Todo o mal 
Se rende a Ti

Ouço o rugir 
Lá do alto

Tua presença 
Está aqui

Sinto o chão 
Tremer

Sob os meus pés 

As muralhas 
Vão cair

Nada nos separa
Nada nos separa

Não há nome igual

Ao nome 
De Jesus

O que era
Que é

E pra sempre será

Mesmo que não 
Saiba o que virá

Sei que Tua
Verdade não 
Falhará

Eu sei sozinho 
Não estarei

Haverá outro na 
Fornalha 

Andando 
Junto a mim

Haverá outro 
Em meio 
Às águas 

Fazendo o 
Mar se abrir

E se preciso 
Ser lembrado

Como fui 
Liberto em Ti

Me alegrarei em 
Meio as lutas 

Pois sei que 
Estarás ali

Vejo Tua luz 
Sobre as trevas

Todo o mal 
Se rende a Ti

Ouço o rugir 
Lá do alto

Tua presença 
Está aqui

Sinto o chão 
Tremer

Sob os meus pés

As muralhas 
Vão cair

Nada nos separa
Nada nos separa

Haverá outro na 
Fornalha

Andando 
Junto a mim

Haverá outro 
Em meio 
Às águas

Fazendo o 
Mar se abrir

E se preciso 
Ser lembrado

Como fui 
Liberto em Ti

Me alegrarei em 
Meio as lutas

Pois sei que 
Estarás ali

Sempre
Estarás ali","","1619984379008"
"b4d74ab6-6e2c-4ad8-ab54-27495d5b392f","ae125cfd-96ef-4324-b1f0-f96a4f34eecf","É Tudo Sobre Você","Morada","ativo","2026-08-17T16:53:49.548407+00:00","A porta da casa
Mais simples

Que o anjo da 
Morte não entra

A estrada que
Corre pro mar

O vento que 
Abre o caminho

É Você
É Você

A nuvem que 
Aponta o destino

É a mesma que
Cobre o passado

O pão que 
Sacia a fome

A rocha que 
Mata minha sede

É Você

Mais perto 
Do monte

Mais perto 
Da face

Me espanto com 
O peso da Tua glória

Mais perto 
Da glória

É mais perto 
Da morte

O medo quer 
Me parar

Então me tira 
O medo

Que me faz 
Dizer Moisés

Suba em meu lugar

Me faz entender

Que a tempestade 
É Você

Chuva forte é Você

Vento forte 
É Você

E o que me faz 
Tremer as pernas

A porta aberta 
É Você

Mas a fechada 
É Você

É tudo sobre Você

Mais perto 
Do monte

Mais perto 
Da face

Me espanto com 
O peso da Tua Glória

Mais perto 
Da Glória

Mais perto 
Da morte

O medo quer 
Me parar

Então me tira 
O medo

Que me faz 
Dizer Moisés

Suba em meu lugar

Me faz entender

Que a tempestade 
É Você

Chuva forte é Você

Vento forte 
É Você

E o que me faz 
Tremer as pernas

A porta aberta 
É Você

Mas a fechada 
É Você

É tudo sobre Você

Então me tira 
O medo

Que me faz 
Dizer Moisés

Suba em meu lugar

Me faz entender

Que a tempestade 
É Você

Chuva forte é Você

Vento forte 
É Você

E o que me faz 
Tremer as pernas

A porta aberta 
É Você

Mas a fechada 
É Você

É tudo sobre Você

Eu vou subir 
O monte

Que muitos desistiram

E vou ficar lá
Até Te encontrar

Eu vou entrar 
Na casa

E vou fazer morada

E vou ficar lá
Até Te encontrar

Eu vou subir 
O monte

Que muitos desistiram

E vou ficar lá
Até Te encontrar

Eu vou entrar 
Na casa

E vou fazer morada

E vou ficar lá
Até Te encontrar

Mais perto 
Do monte

Mais perto 
Da face

Me espanto com 
O peso da Tua Glória

Mais perto 
Da Glória

É mais perto 
Da morte

O medo quer 
Me parar

Então me tira 
O medo

Que me faz 
Dizer Moisés

Suba em meu lugar

Me faz entender

Que a tempestade 
É Você

Chuva forte é Você

Vento forte 
É Você

E o que me faz 
Tremer as pernas

A porta aberta 
É Você

Mas a fechada 
É Você

É tudo sobre Você

A tempestade 
É Você

Chuva forte 
É Você

Vento forte 
É Você

E o que me faz 
Tremer as pernas

A porta aberta 
É Você

Mas a fechada 
É Você

É tudo sobre Você

 

A nuvem que 
Aponta o destino

É a mesma que 
Cobre o passado

O pão que 
Sacia a fome

A rocha que 
Mata minha sede 

É Você","","1594583877927"
"13d3da74-c87a-45d3-a0e0-ee3da80674f5","ae125cfd-96ef-4324-b1f0-f96a4f34eecf","Reacende a Chama","Sued Silva","ativo","2026-08-17T16:53:55.180442+00:00","Muitos confiam em carros

E outros em seus cavaleiros

Muitos te louvam com lábios

E o coração dividido

Perdidos
Dentro da casa do Pai

Já não se lembram

Que o Céu é real

Tão ocupados

Com coisas banais

Abra os nossos
Olhos espirituais

Porque pararam
De falar do Céu

Acham que Cristo

Não vai mais voltar

Já não se fala tanto

Em oração e santificação

Não querem mais pregar

Porque pararam
De falar do Céu

E só se fala
Em bens materiais

Mas eu sei que
Dentro da igreja

Existe uma igreja espiritual

Levanta essa geração

Desperta, igreja, em oração

Faz arder de novo
Reacende o fogo

Levanta essa geração

Traz de volta a visão

Onde tudo começou

De volta ao primeiro amor

Reacende a chama

Vem nos restaurar

Como em ""Atos 2""

Desce aqui neste lugar

 

Oh Oh Oh","","1770580064405"
"eda51db0-6c62-468c-885f-c8ed483286bf","ae125cfd-96ef-4324-b1f0-f96a4f34eecf","Espírito, Enche a Minha Vida","Quatro Por Um","ativo","2026-08-17T16:53:50.230167+00:00","Espírito 
Enche a Minha vida

Espírito 
Enche a Minha vida

Enche-me do 
Teu poder 

Pois de Ti 
Eu quero ser

Espírito
Enche o meu ser

As minhas mãos 
Eu quero levantar 

E em louvor 
Te adorar

Meu coração 
Eu quero derramar 

Diante do 
Teu altar","","1619379557641"
"afde7938-cb10-43f9-9c7e-8c4cb789c42b","ae125cfd-96ef-4324-b1f0-f96a4f34eecf","Tu És + Águas Purificadoras","Florianópolis House Of Prayer, Débora Rabelo e Hamilton Rabelo","ativo","2026-08-17T16:53:56.47074+00:00","Junto ao poço
Estava eu

Quando um 
Homem judeu

Viu a sede que 
Havia em mim

Sem me ouvir 
Conheceu

E me ofereceu
Uma água que 
Jorra sem fim

Dá-me de beber
Pois tenho sede

Não quero mais 
Buscar em outras 
Fontes

Não precisarei 
Aqui voltar pra 
Minha sede saciar

Uma vez que 
Já ouvi Teu falar

Tu és por quem 
A minh'alma esperou

A fonte da vida 
Que me encontrou

És o dom 
De Deus, o Messias

O meu Salvador

Junto ao poço
Estava eu

Quando um 
Homem judeu

Viu a sede que 
Havia em mim

Sem me ouvir 
Conheceu

E me ofereceu
Uma água que 
Jorra sem fim

Dá-me de beber
Pois tenho sede

Não quero mais 
Buscar em outras 
Fontes

Não precisarei 
Aqui voltar pra 
Minha sede saciar

Uma vez que 
Já ouvi Teu falar

Tu és por quem 
A minh'alma esperou

A fonte da vida 
Que me encontrou

És o dom 
De Deus, o Messias

O meu Salvador

Tu és por quem 
A minh'alma esperou

A fonte da vida 
Que me encontrou

És o dom 
De Deus, o Messias

O meu Salvador

Dá-me de beber
Pois tenho sede

Não quero mais 
Buscar em outras 
Fontes

Não precisarei 
Aqui voltar pra 
Minha sede saciar

Uma vez que 
Já ouvi Teu falar

Dá-me de beber
Pois tenho sede

Não quero mais 
Buscar em outras 
Fontes

Não precisarei 
Aqui voltar pra 
Minha sede saciar

Uma vez que 
Já ouvi Teu falar

Tu és por quem 
A minh'alma esperou

A fonte da vida 
Que me encontrou

És o dom 
De Deus, o Messias

O meu Salvador

Tu és por quem 
A minh'alma esperou

A fonte da vida 
Que me encontrou

És o dom 
De Deus, o Messias

O meu Salvador

Quero beber do 
Teu rio, Senhor

Sacia minha sede
Lava o meu interior

Eu quero fluir 
Em Tuas águas

Eu quero beber 
Da Tua fonte

Fonte de 
Águas vivas

Quero beber do 
Teu rio, Senhor

Sacia minha sede
Lava o meu interior

Eu quero fluir 
Em Tuas águas

Eu quero beber 
Da Tua fonte

Fonte de 
Águas vivas

Tu és por quem 
A minh'alma esperou

A fonte da vida 
Que me encontrou

És o dom 
De Deus, o Messias

O meu Salvador

Tu és por quem 
A minh'alma esperou

A fonte da vida 
Que me encontrou

És o dom 
De Deus, o Messias

O meu Salvador

Tu és por quem 
A minh'alma esperou

A fonte da vida 
Que me encontrou

És o dom 
De Deus, o Messias

O meu Salvador","","1714311005387"
"3b871a9c-e7f7-47bb-8edf-34344189aef8","ae125cfd-96ef-4324-b1f0-f96a4f34eecf","A Resposta","Thalles Roberto","ativo","2026-08-17T16:53:47.304745+00:00","Não, não 
Há lugar

Não há lugar 
Melhor

Que o lugar 
Que eu sinto

Que o 
Senhor está

Só nesse lugar
O medo perde 
A vez

E dá lugar a fé

Capaz de me 
Levar a paz

Que excede todo
Entendimento

Quem vê de fora
Não entende

Como é que 
Estão de pé

Como eles 
Conseguiram

A resposta 
É que eu vivo 
De milagres

Desta vez 
Vai ser mais 
Um milagre

Eu não sei como 
Deus irá fazer

Mas eu sei
Vai ser perfeito

Como tudo
O que Ele faz","","1606086654790"
"4ae0e8fa-efb1-4b36-bcf1-26a66557a0b7","ae125cfd-96ef-4324-b1f0-f96a4f34eecf","Porque Ele Vive","Dunamis Music, Nívea Soares e Victor Valente","ativo","2026-08-17T16:53:54.574507+00:00","Deus enviou
Seu Filho amado

Para morrer
Em meu lugar

Na cruz sofreu
Por meus pecados

Mas ressurgiu
E vivo com o Pai está

Porque Ele vive
Posso crer no amanhã

Porque Ele vive
Temor não há

Mas eu bem sei
Eu sei que a minha vida

Está nas mãos de meu Jesus
Que vivo está

E quando, enfim
Chegar a hora

Em que a morte
Enfrentarei

Sem medo, então
Terei vitória

Verei na Glória o meu Jesus
Que vivo está

Porque Ele vive
Posso crer no amanhã

Porque Ele vive
Temor não há

Mas eu bem sei
Eu sei que a minha vida

Está nas mãos de meu Jesus
Que vivo está","","1780253950430"
"0beb371d-5f29-493b-b533-bc8b571c272d","ae125cfd-96ef-4324-b1f0-f96a4f34eecf","Vitorioso És Medley","Gabi Sampaio","ativo","2026-08-17T16:53:52.83966+00:00","Lutamos com 
Armas de fé

E nada 
Irá resistir

Enquanto adoramos

Em meio 
Ás tribulações

O nosso Deus 
É vencedor

Nós O adoramos

Vitorioso És

Na tempestade 
Estás

Teu nome 
Infalível é

Os reinos 
Vêm e vão

Teu trono 
Acima está

Teu nome 
Imutável é

O inferno 
Não prevaleceu

E nada irá 
Me impedir

Eu Te adorarei

Muralhas 
Vão estremecer

Cadeias irão 
Se romper

Enquanto adoramos

Oh, oh, oh

Vitorioso És
Na tempestade estás

Teu nome 
Infalível é

Os reinos 
Vêm e vão

Teu trono 
Acima está

Teu nome 
Imutável é

Como um trovão
Impetuoso

Poderoso És
Grandioso És

Que venha o céu
Nós proclamamos

Poderoso És
Grandioso És

Como um trovão
Impetuoso

Poderoso És
Grandioso És

Que venha o céu
Nós proclamamos

Poderoso És
Grandioso És

Vitorioso És
Na tempestade estás

Teu nome 
Infalível é

Os reinos 
Vêm e vão

Teu trono 
Acima está

Teu nome 
Imutável é

Como um trovão
Impetuoso

Poderoso És
Grandioso És

Que venha o céu
Nós proclamamos

Poderoso És
Grandioso És

Deus vai Na frente 
Abrindo caminho

Quebrando as Correntes 
tirando Os espinhos

Ordena aos 
Anjos pra Contigo lutar

Ele abre as portas 
Pra ninguém mais Fechar

Ele trabalha pra 
O que nele confia

Caminha contigo 
De noite ou de dia

Erga suas mãos
Sua bênção chegou

Comece a cantar 
Com muito louvor

Com muito louvor
Com muito louvor

Com muito louvor
Com muito louvor

Com muito louvor
Com muito louvor

Com muito louvor

Deus vai na frente 
Abrindo caminho

Quebrando as 
Correntes, tirando 
Os espinhos

Ordena aos anjos 
Pra contigo lutar

Ele abre as portas 
Pra ninguém mais 
Fechar

Ele trabalha pra 
O que nele confia

Caminha contigo 
De noite ou de dia

Erga suas mãos
Sua bênção chegou

Comece a cantar 
Com muito louvor

Com muito louvor
Com muito louvor

Com muito louvor
Com muito louvor

Com muito louvor
Com muito louvor

Com muito louvor

Santo
Santo

É o Senhor Deus 
Poderoso

Digno de louvor
Digno de louvor

Tu És Santo
Santo

É o Senhor Deus 
Poderoso

Digno de louvor
Digno de louvor

Tu És Santo
Santo

É o Senhor Deus 
Poderoso

Digno de louvor
Digno de louvor

Tu És Santo
Santo

É o Senhor Deus 
Poderoso

Digno de louvor
Digno de louvor

Tu És Santo
Santo

É o Senhor Deus 
Poderoso

Digno de louvor
Digno de louvor

Tu És Santo
Santo

É o Senhor Deus 
Poderoso

Digno de louvor
Digno de louvor

Amém","","1717960373434"
"2341ea81-d226-4cdd-90dd-b32885bbed48","ae125cfd-96ef-4324-b1f0-f96a4f34eecf","Eis Que Estou à Porta","Fernandinho","ativo","2026-08-17T16:53:49.623239+00:00","Eu sou Aquele
Que Te amou Primeiro

Eu sou

Aquele que te viu 
Em terra muito seca

Eu sou

Aquele que
Desceu dos céus

E se entregou
Foi por amor

Foi por amor

Eu sou Aquele
Que Te amou primeiro

Eu sou

Aquele que te viu 
Em terra Muito seca

Eu sou

Aquele que
Desceu dos céus

E se entregou
Foi por amor

Foi por amor
Foi por amor

Eis que estou 
Á porta e bato

Se alguém
Ouvir minha voz

E abrir
Eu entrarei

Eis que estou 
Á porta e bato

Se alguém
Ouvir minha voz

E abrir
Eu entrarei

Eis que estou 
Á porta e bato

Se alguém
Ouvir minha voz

Eis que estou 
Á porta e bato

Se alguém
Ouvir minha voz

E abrir
Eu entrarei

Aos cansados
E todos os oprimidos

Sobrecarregados 
E aflitos

Venham
Venham a mim

Aos cansados
E todos os oprimidos

Sobrecarregados 
E aflitos

Venham
Venham a mim

Aos cansados
E todos os oprimidos

Sobrecarregados 
E aflitos

Venham
Venham a mim

Aos cansados
E todos os oprimidos

Sobrecarregados 
E aflitos

Venham
Venham a mim

Eis que estou 
Á porta e bato

Se alguém
Ouvir minha voz 

E abrir
Eu entrarei

Eis que estou 
Á porta e bato

Se alguém
Ouvir minha voz 

E abrir
Eu entrarei

Eis que estou 
Á porta e bato

Se alguém
Ouvir minha voz 

E abrir
Eu entrarei

Eis que estou 
Á porta e bato

Se alguém
Ouvir minha voz 

E abrir
Eu entrarei

Eu entrarei
Eu entrarei","","1697915715818"
"c84cca1c-acaf-4cb4-be56-3f0dbb4331ca","ae125cfd-96ef-4324-b1f0-f96a4f34eecf","Yahweh se manifestará","Oasis Ministery","ativo","2026-08-17T16:53:57.548093+00:00","Yahweh, Rafá
Elohim, Shaddai

Jirê, Adonai
Se manifestará

Yahweh, Rafá
Elohim, Shaddai

Jirê, Adonai
Se manifestará

Sentimos Sua 
Glória Nesse lugar

Algo grande 
Acontecerá

Se ativa o 
Sobrenatural

Sentimos Sua 
Glória Nesse lugar

Algo grande 
Acontecerá

Se ativa o 
Sobrenatural

Yahweh, Rafá
Elohim, Shaddai

Jirê, Adonai
Se manifestará 

Sentimos Sua 
Glória Nesse lugar

Algo grande 
Acontecerá

Se ativa o 
Sobrenatural

Yahweh, Rafá
Elohim, Shaddai

Jirê, Adonai
Se manifestará

Yahweh, Rafá
Elohim, Shaddai

Jirê, Adonai
Se manifestará

Yahweh se manifestará
Jirê se manifestará

Rafá se manifestará
Se manifestará

Se adorarmos
Deus se manifestará

Se clamarmos
Deus se manifestará

Se buscarmos
Deus se manifestará

Se adorarmos
Deus se manifestará

Se clamarmos
Deus se manifestará

Se buscarmos
Deus se manifestará

Se adorarmos
Deus se manifestará

Se clamarmos
Deus se manifestará

Se buscarmos
Deus se manifestará

Se adorarmos
Deus se manifestará

Se clamarmos
Deus se manifestará

Se buscarmos
Deus se manifestará

Yahweh se manifestará
Jirê se manifestará

Rafá se manifestará
Se manifestará

Yahweh se manifestará
Jirê se manifestará

Rafá se manifestará
Se manifestará

Se adorarmos
Deus se manifestará

Se clamarmos
Deus se manifestará

Se buscarmos
Deus se manifestará

Se adorarmos
Deus se manifestará

Se clamarmos
Deus se manifestará

Se buscarmos
Deus se manifestará

Se adorarmos
Deus se manifestará

Se clamarmos
Deus se manifestará

Se buscarmos
Deus se manifestará

Se adorarmos
Deus se manifestará

Se clamarmos
Deus se manifestará

Se buscarmos
Deus se manifestará

Se adorarmos
Deus se manifestará

Se clamarmos
Deus se manifestará

Se buscarmos
Deus se manifestará

Se adorarmos
Deus se manifestará

Se clamarmos
Deus se manifestará

Se buscarmos
Deus se manifestará

Se adorarmos
Deus se manifestará

Se clamarmos
Deus se manifestará

Se buscarmos
Deus se manifestará

Se adorarmos
Deus se manifestará

Se clamarmos
Deus se manifestará

Se buscarmos
Deus se manifestará

Yahweh se manifestará
Jirê se manifestará

Rafá se manifestará
Se manifestará

Yahweh se manifestará
Jirê se manifestará

Rafá se manifestará
Se manifestará

Yahweh, Rafá
Elohim, Shaddai

Jirê, Adonai
Se manifestará","","1745701545043"
"ad2747b7-94fe-480a-b191-5acaabe5fa85","ae125cfd-96ef-4324-b1f0-f96a4f34eecf","Isaías 9","Rodolfo Abrantes","ativo","2026-08-17T16:53:52.351387+00:00","Um menino nasceu

Como um filho
Se nos deu

Ele é o próprio Deus

E vive em mim

Debaixo de 
Suas asas
Eu me escondi

E o Seu nome
É maravilhoso

Glória ao Príncipe
Da paz

O céu começa 
A se abrir

Toda a terra
Se dobrou a Ti

Cristo 
Rei dos reis

Veio nos buscar

Leva-nos em 
Tuas mãos

Pelas portas da cidade

Na nova Jerusalém

Tua noiva vai entrar

Santo Santo
É o Senhor

Ninguém me toca
Como você

Ninguém me vê
Como você me vê

Faz brilhar
Seu rosto sobre mim","","1590124422853"
"ceea44a6-7688-4202-8f95-e2309f3d81a8","ae125cfd-96ef-4324-b1f0-f96a4f34eecf","Tu És Bom","Adoração e Adoradores","ativo","2026-08-17T16:53:56.538621+00:00","Senhor, Tu és bom

Tua misericórdia
É pra sempre

Todos os povos
Te exaltarão

De geração em geração

Te adorarei
Aleluia, aleluia

Te adorarei
Por tudo o que És

Deus é bom 
O tempo todo

O tempo todo 
Deus é bom

Por tudo o que És

Por tudo o que És

Deus é bom!","","1774450457451"
"358beeb9-63b8-43d7-8289-b36fde1f92ff","ae125cfd-96ef-4324-b1f0-f96a4f34eecf","Eu e Minha Casa","Julliany Souza e Léo Brandão","ativo","2026-08-17T16:53:50.578952+00:00","Bendita será nossa casa
Benditos serão nossos filhos

E nós glorificaremos ao Senhor

Minha casa não será abalada
Em Cristo está alicerçada

E nós glorificaremos ao Senhor

A rocha em quem minha casa
Está firmada, é Ele, é Ele

O amor que alcançou
A minha casa é Ele, é Ele

Meu Jesus
Eu Te entrego minha vida
Te dou meu lar, minha família

Eu e minha casa, Senhor
Te serviremos com amor","","1779138844121"
"863f5058-a74c-40fc-88b3-4c550bb36af3","ae125cfd-96ef-4324-b1f0-f96a4f34eecf","Puro e Simples","Morada","ativo","2026-08-17T16:53:54.732411+00:00","Olha, Deus
O desenho que 
Eu fiz pra ti

Esse aqui é o meu pai

Essa aqui é a mamãe 
E o meu irmão

E esse aqui é você

E esse aqui é você
Deus

Sabe, Deus
A minha mãe me 
Falou mais cedo

Que, qualquer coisa
Que me der medo, 

Posso correr pra você

E quando chegar lá
Será que você vai 
Me encontrar?

Se eu ficar no meu lugar 

Secreto, discreto, bem quieto

Esperando você me achar

Um, dois, três, 
Quatro, cinco

Seis, sete, oito, 
Nove, dez

Onze, doze, treze, 
Quatorze, quinze

Dezesseis, dezessete, 
Dezoito, dezenove

Vinte, vinte e um, vinte 
E dois, vinte e três

Vinte e quatro, vinte 
E cinco, vinte e seis

Vinte e sete, vinte 
E oito, 

Vinte e nove, trinta
Lá vou eu","","1665249329300"
"68e9cc9f-f600-4eb7-aa8b-382df3fbaa7b","ae125cfd-96ef-4324-b1f0-f96a4f34eecf","Quebrantado","Vineyard","ativo","2026-08-17T16:53:55.022922+00:00","Eu olho para 
A cruz

Para a cruz 
Eu vou

Do Seu sofrer 
Participar

Tua obra 
Vou cantar

Meu salvador 
Na cruz mostrou

Do amor do pai
Justo Deus

Pela cruz 
Me chamou

Gentilmente 
Me atraiu

E eu, sem palavras
Me aproximo

Quebrantado 
Por Seu amor

Imerecida vida
De graça recebi

Por Sua cruz
Da morte me livrou

Trouxe-me 
A vida

Eu estava condenado

Mas agora 
Pela cruz

Eu fui reconciliado

Pela cruz 
Me chamou

Gentilmente 
Me atraiu

E eu, sem palavras
Me aproximo

Quebrantado 
Por Seu amor

Pela cruz 
Me chamou

Gentilmente 
Me atraiu

E eu, sem palavras
Me aproximo

Quebrantado 
Por Seu amor

Impressionante
É o Seu amor

Me redimiu e 
Me mostrou
O quanto é fiel

Impressionante
É o Seu amor

Me redimiu e 
Me mostrou
O quanto é fiel

Pela cruz 
Me chamou

Gentilmente 
Me atraiu

E eu, sem palavras
Me aproximo

Quebrantado 
Por Seu amor

Pela cruz 
Me chamou

Gentilmente 
Me atraiu

E eu, sem palavras
Me aproximo

Quebrantado 
Por Seu amor","","1601765811939"
"beda6b22-794d-439a-af2c-e4f20d3bf522","ae125cfd-96ef-4324-b1f0-f96a4f34eecf","Creio Que Tu És a Cura","Gabriela Rocha","ativo","2026-08-17T16:53:49.07168+00:00","Me escutas 
Quando clamo

E acalma o 
Meu pensar

Me levas pelo 
Fogo curando 
Todo meu ser

Confio em Ti
Confio em Ti

Creio que 
Tu és a cura

Creio que és 
Tudo para mim

Creio que 
Tu és a vida

Creio que não 
Há outro igual
A Ti

Jesus, eu preciso 
De Ti

Me escutas 
Quando clamo

E acalma o 
Meu pensar

Me levas pelo
Fogo curando 
Todo meu ser

Confio em Ti
Confio em Ti

Creio que 
Tu és a cura

Creio que és
 Tudo para mim

Creio que 
Tu és a vida

Creio que não 
Há outro igual 
A Ti

Jesus, eu preciso
De Ti

Não há outro 
Igual a Ti

Nada é impossível 
Para Ti
Nada é impossível

Nada é impossível 
Para Ti

Tens o meu mundo 
Em Tuas mãos

Nada é impossível 
Para Ti
Nada é impossível

Nada é impossível 
Para Ti

Tens o meu mundo 
Em Tuas mãos

Creio que 
Tu és a cura

Creio que és 
Tudo para mim

Creio que 
Tu és a vida

Creio que não 
Há outro igual 
A Ti

Jesus, eu preciso 
De Ti 

Não há outro 
Igual a Ti 

Jesus, eu preciso 
De Ti","","1746230936361"
"167adaa2-a81e-479c-9e30-f4018762cb37","ae125cfd-96ef-4324-b1f0-f96a4f34eecf","Bendito é o Rei","Fhop music","ativo","2026-08-17T16:53:48.129412+00:00","Antes separados 
Destituídos 

Da glória 
De Deus

Agora justificados

Pelo sangue 
Feitos filhos De Deus

Cante, Cante 
Cante

Exalte ao Senhor

Grandes são Seus feitos 
Entre as nações

Povos, tribos
Línguas

Em uma só voz

Saudai o Rei 
Com devido Louvor

Antes separados 
Destituídos 

Da glória de Deus

Agora justificados

Pelo sangue 
Feitos filhos De Deus

Cante, Cante
Cante

Exalte ao Senhor

Grandes são 
Seus feitos 
Entre as nações

Povos, tribos
Línguas

Em uma só voz

Saudai o Rei 
Com devido Louvor

Transformou 
Nosso pranto

Nossa vergonha 
Em honra

Nos deu 
Novo nome

Para o louvor 
De Sua glória

Transformou 
Nosso pranto

Nossa vergonha 
Em honra

Nos deu 
Novo nome

Para o louvor 
De Sua glória

Dai louvor 
Com palmas

Dai louvor 
Ele é digno

Dai louvor 
Com Sua voz

Bendito é o Rei
Bendito é o Rei

Dai louvor 
Com palmas

Dai louvor 
Ele é digno

Dai louvor 
Com Sua voz

Bendito é o Rei
Bendito é o Rei

Venham de 
Todos os Cantos

Louvem, todo 
Ser que tem Fôlego

Grite
Bendito é o Rei

Bendito é o Rei
Bendito é o Rei

Venham de 
Todos os Cantos

Louvem, todo 
Ser que tem Fôlego

Grite
Bendito é o Rei

Bendito é o Rei
Bendito é o Rei!

Cante, Cante
Cante

Exalte ao Senhor

Grandes são Seus feitos 
Entre as nações

Povos, tribos
Línguas

Em uma só voz

Saudai o Rei 
Com devido Louvor

Cante, Cante
Cante

Exalte ao Senhor

Grandes são Seus feitos 
Entre as nações

Povos, tribos
Línguas

Em uma só voz

Saudai o Rei 
Com devido Louvor","","1708805495005"
"54316140-e6f4-4036-9993-f6bb3ddc76b0","ae125cfd-96ef-4324-b1f0-f96a4f34eecf","Colossenses e Suas Linhas de Amor","Florianópolis House Of Prayer e Marco Telles","ativo","2026-08-17T16:53:48.700101+00:00","Lembrem 
Da canção

Cristo é o retrato 
De Deus

Do que foi 
Feito antecedeu

Primeiro

Antes do nascer

Fez justiça e 
Em Si morreu

Supremacia e 
Tronos são

São Teus

Lembrem 
Da canção

Cristo é o retrato 
De Deus

Do que foi 
Feito antecedeu

Primeiro

Antes do nascer

Fez justiça e 
Em Si morreu

Supremacia e 
Tronos são

São Teus

E aquele fio 
Que se rompeu

Da minha alma 
Até a Deus

O sangue Santo 
Costurou

Cristo e Suas 
Linhas de amor

E agora Um homem 
Feito eu

Pode no homem 
Ver a Deus

Ter paz, viver 
Andar e ser

Me fez amigo 
Em Seu verter

E aquele fio 
Que se rompeu

Da minha alma 
Até a Deus

O sangue Santo 
Costurou

Cristo e Suas 
Linhas de amor

E agora Um homem 
Feito eu

Pode no homem 
Ver a Deus

Ter paz, viver 
Andar e ser

Me fez amigo 
Em Seu verter

Paz com Deus

Paz com Deus

Paz com Deus

Paz com Deus

Paz com Deus

Paz com Deus

Paz com Deus

Paz com Deus","","1699816316303"
