id,song_id,name,key,variation,duration_seconds,drive_vs_url,youtube_url,spotify_url,lyrics,chords,is_chords_approved,created_at
124e108e-a467-4989-99e9-074e37b1fd86,12732f91-4dcf-4d2d-a480-19ee1c1e1249,Original,C,Original,0,,,,"Muitos confiam em carros

E outros em seus cavaleiros

Muitos te louvam com lábios

E o coração dividido

Perdidos
Dentro da casa do Pai

Já não se lembram

Que o Céu é real

Tão ocupados

Com coisas banais

Abra os nossos
Olhos espirituais

Porque pararam
De falar do Céu

Acham que Cristo

Não vai mais voltar

Já não se fala tanto

Em oração e santificação

Não querem mais pregar

Porque pararam
De falar do Céu

E só se fala
Em bens materiais

Mas eu sei que
Dentro da igreja

Existe uma igreja espiritual

Levanta essa geração

Desperta, igreja, em oração

Faz arder de novo
Reacende o fogo

Levanta essa geração

Traz de volta a visão

Onde tudo começou

De volta ao primeiro amor

Reacende a chama

Vem nos restaurar

Como em ""Atos 2""

Desce aqui neste lugar

 

Oh Oh Oh",,false,2026-08-17 17:07:11.098665+00
14808bce-a2d0-4161-b366-a4322ea594d0,0bd933cb-3b6b-4246-b245-fe37c4733dcc,Original,Bm,Original,0,https://drive.google.com/file/d/1Ki1ZbQJ4isKM4Y1wVpB6Cr3E-9gK0Qeq/view?usp=drivesdk,https://www.youtube.com/watch?v=3q-pRKf-VaQ&list=RD3q-pRKf-VaQ&start_radio=1&pp=ygUSdGV1IGFtb3IgbmFvIGZhbGhhoAcB,,,,false,2026-08-17 17:00:33.448131+00
163b7a40-d9ee-42c1-a716-5dd8e1709437,674fbee4-1795-48f8-b300-13b908600e92,Original,F,Original,0,https://drive.google.com/file/d/1BSSOKE8Y3E3nIawZU8uSbSzzrJPdcx5h/view?usp=drive_link,https://www.youtube.com/watch?v=s74NutG8K5c&list=RDs74NutG8K5c&start_radio=1&pp=ygUhREVVUyBERSBQUk9NRVNTQVMgVFJBWkVORE8gQSBBUkNBoAcB,,,,false,2026-08-17 17:00:24.340075+00
164effc9-5a19-4fbe-858c-dc116544de03,698ff5bb-5abd-43c5-b68e-f372b2b78cba,Original,G#,Original,0,https://drive.google.com/file/d/1K_TCQW1OGwc6hPBLAIRs7G0I-71avHc_/view?usp=drive_link,https://youtu.be/kBDBsonMR-0?si=IcXuWu5JcbQsXaL-,,,,false,2026-08-17 17:00:33.626095+00
16a9deef-bab6-49e1-9ba5-69fd23d17477,e0cb7b4f-2e4c-44a4-8f6b-c991b8171b25,Original,E,Original,0,https://drive.google.com/file/d/1dX4_1Tc_hR8pX5kMYEJd7SY51gXEbuXc/view?usp=drive_link,https://www.youtube.com/watch?v=y-nxxrQ_BKk&list=RDy-nxxrQ_BKk&start_radio=1&pp=ygUTTyBOT01FIERFTEUgRSBKRVNVU6AHAQ%3D%3D,,,,false,2026-08-17 17:00:30.266041+00
19bfbd07-5573-4f2f-a91f-86ec532dd4af,b7463f44-d560-41c7-a088-d4e94c748ac6,Original,A,Original,0,https://drive.google.com/file/d/1p6uaKlqJz4AbwnabK3uFxECkzwOVyGwr/view?usp=drive_link,https://www.youtube.com/watch?v=kXKwkQk528A&list=RDkXKwkQk528A&start_radio=1&pp=ygUUcXVlIHNlIGFicmFtIG9zIGNldXOgBwE%3D,,,,false,2026-08-17 17:00:31.622059+00
1b5d5b34-9ee0-4e08-95f0-2093b04bf4d2,330e7689-ffb7-4950-9bd7-1be3398d566e,Original,A,Original,0,https://drive.google.com/file/d/1qnG3eUIdKP2Z_7L2zk4aMdkmpG2UJeHL/view?usp=sharing,https://youtu.be/BbY4opAD_o8,,,,false,2026-08-17 17:00:30.165973+00
1d4375c4-02de-48b5-923b-74f8972523ba,1d8aa30f-d843-4b3d-9f24-c4599f9aec11,Original,E,Original,0,https://drive.google.com/file/d/16hfNq7ZD0s9My4FZRVF-KJQ7ZJTibe5r/view?usp=sharing,https://youtu.be/hm210FfEVbk?list=RDhm210FfEVbk,,,,false,2026-08-17 17:00:27.263418+00
1eb88dd9-1ff6-4a5d-9885-e6df7d0dc587,b6ae7580-339e-48ad-8e60-33c60403bd2e,Original,C,Original,0,https://drive.google.com/file/d/1TkHsEO4FW3aEaKzwDHGGF1wvqGlEAX5B/view?usp=drive_link,https://www.youtube.com/watch?v=gOnp0Kuq-9M&list=RDgOnp0Kuq-9M&start_radio=1&pp=ygULQUxUQVIgQlJBU0GgBwHSBwkJowsBhyohjO8%3D,,,,false,2026-08-17 17:00:22.280855+00
1f6ceff8-fd6b-4c7a-8b45-1a4b433e6230,8e9c0eaa-50bf-487a-9aa8-b8fb86e0c013,Original,G#,Original,0,https://drive.google.com/file/d/1AtgXXzNJ_77r6AxOdZOHo7duxQrjbRRN/view?usp=sharing,https://www.youtube.com/watch?v=SFiu3KLNd34&list=RDSFiu3KLNd34&start_radio=1&pp=ygUSRVUgVEUgVkVKTyBFTSBUVURPoAcB,,,,false,2026-08-17 17:00:27.082223+00
205f5b36-3a76-442c-b72b-4157d6acc207,ceea44a6-7688-4202-8f95-e2309f3d81a8,Original,E,Original,0,https://drive.google.com/file/d/1HU0g7ofUX-nx1v4EYgVpgwKTzRHrpB2R/view?usp=drive_link,https://youtu.be/BZCb92bivGA?list=RDBZCb92bivGA,,,,false,2026-08-17 17:00:33.819373+00
20deb3fd-cd54-44a4-b640-c599b4181911,eda51db0-6c62-468c-885f-c8ed483286bf,Original,F,Original,0,https://drive.google.com/file/d/1oYvvkxPL3O9xIU-V3fK-fMyQ_E_rOMd1/view?usp=drive_link,https://www.youtube.com/watch?v=m880fLk5N0I&list=RDm880fLk5N0I&start_radio=1&pp=ygUfZXNwaXJpdG8gZW5jaGUgYSBtaW5oYSB2aWRhIDQvMaAHAQ%3D%3D,,,,false,2026-08-17 17:00:26.19911+00
23f153b7-38e8-4c1b-b2fb-424e723151c7,38575729-242e-45a7-816f-13ca9f9e96f6,Original,A,Original,0,https://drive.google.com/file/d/10jrviotnKVcQwevGC-no0lJL0nkFNGWa/view?usp=drivesdk,https://www.youtube.com/watch?v=4x-yrCz1D9g&list=RD4x-yrCz1D9g&start_radio=1&pp=ygUOZXN0YW1vcyBkZSBww6mgBwE%3D,,,,false,2026-08-17 17:00:26.296874+00
253bbe11-e91e-4364-b58b-6ba3580840a4,dfe700dc-8307-4387-8fac-376466312cca,Original,C#,Original,0,https://drive.google.com/file/d/1WDAbr5lUeoHoi_ZIMDgwvZdf8B9rMWBB/view?usp=drive_link,https://youtu.be/ZmJA_QLLa8A?list=RDZmJA_QLLa8A,,,,false,2026-08-17 17:00:32.593693+00
2ae30be2-6f04-4274-8afc-fdee2e490d5b,c84cca1c-acaf-4cb4-be56-3f0dbb4331ca,Original,G,Original,0,https://drive.google.com/file/d/1_D08uxduZ9qHJN5sDcGECQlNqbTEv-wg/view?usp=drive_link,https://www.youtube.com/watch?v=Qem0WSJXLCE,,,,false,2026-08-17 17:00:35.141427+00
